Header,Time,Gyro(X),Gyro(Y),Gyro(Z),Ang. Vel(X),Ang. Vel(Y),Ang. Vel(Z),Accel(X),Accel(Y),Accel(Z),Magn(X),Magn(Y),Magn(Z),Pressure,Temp(LPS),Humidity,Temp(HTS),GPS Fix,Latitude,Longitude,Altitude,Speed,Time,Timestamp,# of Satellites
30,58780,-6,-219,1000,-840,-1120,-420,-42,199,944,-366,-291,-682,862.4899902,27.20000076,32.40000153,26.79999924,0,0,0,0,0,58780,52,9
30,59123,-6,-218,998,-770,-1120,-420,-50,191,952,-372,-280,-688,862.4699707,27.20000076,32.40000153,26.79999924,0,0,0,0,0,59123,47,8
30,59451,-6,-219,998,-770,-1120,-420,-42,195,959,-366,-289,-690,862.3499756,27.20000076,32.20000076,26.79999924,0,0,0,0,0,59451,47,8
30,59773,-7,-220,1000,-700,-1120,-420,-50,199,967,-369,-297,-691,862.5300293,27.20000076,32.20000076,26.79999924,0,0,0,0,0,59773,46,8
30,60122,-6,-219,999,-840,-1120,-490,-50,199,956,-375,-277,-684,862.4699707,27.20000076,32.20000076,26.79999924,0,0,0,0,0,60122,53,9
30,60450,-6,-219,999,-840,-1120,-420,-54,195,959,-363,-288,-676,862.5800171,27.20000076,32.29999924,26.79999924,0,0,0,0,0,60450,47,9
30,60773,-7,-219,998,-770,-1190,-420,-42,199,959,-367,-294,-684,862.5100098,27.20000076,32.29999924,26.79999924,0,0,0,0,0,60773,46,9
30,61116,-6,-220,999,-770,-1050,-420,-46,199,967,-363,-279,-691,862.5999756,27.20000076,32.29999924,26.79999924,0,0,0,0,0,61116,47,9
30,61443,-6,-219,999,-770,-1120,-420,-34,195,956,-369,-291,-679,862.5,27.20000076,32.09999847,26.79999924,0,0,0,0,0,61443,47,7
30,61780,-6,-219,998,-700,-1120,-420,-50,187,963,-366,-301,-679,862.5,27.20000076,32.09999847,26.79999924,0,0,0,0,0,61780,62,7
30,62124,-7,-219,999,-840,-1120,-420,-46,195,967,-364,-282,-697,862.4099731,27.20000076,32.09999847,26.79999924,0,0,0,0,0,62124,47,7
30,62451,-7,-219,998,-700,-1120,-420,-46,207,959,-370,-288,-691,862.4799805,27.20000076,32.20000076,26.79999924,0,0,0,0,0,62451,47,7
30,62772,-6,-220,998,-840,-1120,-420,-58,199,952,-358,-298,-682,862.5599976,27.20000076,32.20000076,26.79999924,0,0,0,0,0,62772,46,7
30,63121,-6,-219,998,-770,-1120,-420,-54,199,971,-360,-279,-678,862.5,27.20000076,32.20000076,26.79999924,0,0,0,0,0,63121,53,6
30,63449,-7,-220,999,-770,-1120,-420,-38,195,948,-363,-285,-691,862.4799805,27.20000076,31.60000038,26.79999924,0,0,0,0,0,63449,47,6
30,63769,-6,-218,998,-770,-1120,-420,-30,195,956,-361,-294,-687,862.3499756,27.20000076,31.60000038,26.79999924,0,0,0,0,0,63769,46,6
30,64113,-6,-219,999,-770,-1120,-420,-50,199,967,-364,-277,-688,862.5100098,27.20000076,31.60000038,26.79999924,0,0,0,0,0,64113,47,6
30,64445,-7,-220,999,-840,-1120,-420,-54,195,956,-360,-294,-679,862.5599976,27.20000076,32.29999924,26.79999924,0,0,0,0,0,64445,53,0
30,64766,-6,-219,999,-770,-1190,-420,-50,199,971,-369,-292,-681,862.5,27.20000076,32.29999924,26.79999924,0,0,0,0,0,64766,46,0
30,65087,-7,-218,998,-770,-1190,-420,-42,195,948,-363,-289,-699,862.5599976,27.20000076,32.29999924,26.79999924,0,0,0,0,0,65087,47,6
30,65414,-6,-219,999,-840,-1120,-420,-46,195,963,-369,-285,-691,862.6400146,27.20000076,32.29999924,26.79999924,0,0,0,0,0,65414,47,6
30,65734,-7,-219,1000,-770,-1120,-420,-46,195,963,-358,-291,-681,862.4699707,27.20000076,32,26.79999924,0,0,0,0,0,65734,46,6
30,66074,-8,-219,998,-770,-1120,-420,-46,191,971,-369,-282,-691,862.6199951,27.20000076,32,26.79999924,0,0,0,0,0,66074,44,5
30,66403,-6,-218,999,-700,-1190,-420,-54,195,987,-370,-279,-691,862.5300293,27.20000076,32,26.79999924,0,0,0,0,0,66403,47,5
30,66724,-5,-218,999,-770,-1120,-420,-42,199,971,-364,-292,-681,862.5599976,27.20000076,31.89999962,26.79999924,0,0,0,0,0,66724,46,5
30,67067,-6,-219,1000,-770,-1120,-420,-38,187,956,-370,-292,-687,862.5100098,27.20000076,31.89999962,26.79999924,0,0,0,0,0,67067,47,5
30,67401,-6,-219,999,-770,-1120,-420,-46,195,1002,-370,-280,-679,862.5300293,27.20000076,31.89999962,26.79999924,0,0,0,0,0,67401,53,5
30,67723,-6,-220,998,-770,-1120,-420,-50,199,956,-369,-291,-690,862.4899902,27.20000076,32,26.79999924,0,0,0,0,0,67723,46,5
30,68079,-6,-218,999,-840,-1120,-420,-54,191,959,-369,-277,-691,862.5200195,27.20000076,32,26.79999924,0,0,0,0,0,68079,60,5
30,68406,-7,-218,999,-840,-1120,-420,-46,195,967,-366,-288,-685,862.4899902,27.20000076,32,26.79999924,0,0,0,0,0,68406,47,6
30,68733,-7,-218,995,-910,-1120,-420,-46,191,967,-369,-294,-684,862.4099731,27.20000076,32.29999924,26.79999924,0,0,0,0,0,68733,52,6
30,69076,-7,-219,998,-770,-1120,-420,-46,191,956,-364,-280,-691,862.5499878,27.20000076,32.29999924,26.79999924,0,0,0,0,0,69076,47,6
30,69404,-6,-220,998,-770,-1120,-420,-38,195,963,-355,-297,-679,862.4799805,27.20000076,32.29999924,26.79999924,0,0,0,0,0,69404,47,6
30,69725,-5,-220,999,-700,-1120,-420,-42,195,959,-366,-294,-694,862.5200195,27.20000076,32.79999924,26.79999924,0,0,0,0,0,69725,46,6
30,70074,-7,-220,998,-840,-1120,-420,-50,191,971,-366,-279,-690,862.5300293,27.20000076,32.79999924,26.79999924,0,0,0,0,0,70074,52,6
30,70401,-7,-219,999,-700,-1120,-420,-50,199,971,-358,-300,-676,862.460022,27.20000076,32.79999924,26.79999924,0,0,0,0,0,70401,47,0
30,70723,-6,-219,998,-840,-1050,-420,-46,191,971,-372,-297,-688,862.5700073,27.20000076,32.70000076,26.79999924,0,0,0,0,0,70723,46,0
30,71066,-7,-220,998,-770,-1120,-420,-58,199,952,-370,-273,-687,862.4899902,27.20000076,32.70000076,26.79999924,0,0,0,0,0,71066,47,0
30,71393,-6,-219,999,-840,-1120,-420,-54,195,959,-363,-283,-688,862.5999756,27.20000076,32.70000076,26.79999924,0,0,0,0,0,71393,47,0
30,71720,-6,-218,998,-770,-1120,-420,-46,187,956,-361,-297,-684,862.539978,27.20000076,32.5,26.79999924,0,0,0,0,0,71720,52,0
30,72063,-6,-219,998,-770,-1120,-420,-54,191,959,-378,-276,-690,862.5900269,27.20000076,32.5,26.79999924,0,0,0,0,0,72063,47,7
30,72390,-5,-219,998,-770,-1120,-420,-58,195,967,-361,-292,-678,862.4899902,27.20000076,32.5,26.79999924,0,0,0,0,0,72390,47,7
30,72712,-6,-220,998,-770,-1120,-420,-54,199,967,-358,-289,-684,862.4099731,27.20000076,32.5,26.79999924,0,0,0,0,0,72712,46,7
30,73061,-6,-220,997,-770,-1120,-420,-34,195,963,-366,-283,-684,862.539978,27.20000076,32.5,26.79999924,0,0,0,0,0,73061,52,0
30,73389,-6,-218,998,-770,-1120,-420,-50,195,967,-369,-283,-688,862.4400024,27.20000076,32.5,26.79999924,0,0,0,0,0,73389,47,0
30,73710,-6,-219,999,-770,-1120,-420,-42,191,959,-358,-301,-681,862.4500122,27.20000076,32.59999847,26.89999962,0,0,0,0,0,73710,46,0
30,74053,-7,-220,998,-770,-1120,-350,-61,191,956,-366,-279,-690,862.5100098,27.20000076,32.59999847,26.89999962,0,0,0,0,0,74053,47,7
30,74387,-7,-219,997,-770,-1120,-420,-58,191,971,-364,-286,-688,862.3499756,27.20000076,32.59999847,26.89999962,0,0,0,0,0,74387,53,7
30,74708,-6,-219,999,-840,-1120,-350,-46,195,959,-360,-298,-684,862.539978,27.20000076,32.5,26.89999962,0,0,0,0,0,74708,46,7
30,75051,-7,-219,999,-700,-1120,-420,-42,199,959,-361,-274,-696,862.5800171,27.20000076,32.5,26.89999962,0,0,0,0,0,75051,47,7
30,75379,-6,-220,999,-770,-1120,-420,-54,199,944,-373,-291,-691,862.4199829,27.20000076,32.5,26.89999962,0,0,0,0,0,75379,47,7
30,75707,-6,-219,998,-840,-1120,-420,-42,195,979,-364,-295,-685,862.539978,27.20000076,32.59999847,26.89999962,0,0,0,0,0,75707,53,7
30,76051,-6,-219,999,-770,-1120,-420,-50,195,944,-373,-282,-682,862.5499878,27.20000076,32.59999847,26.89999962,0,0,0,0,0,76051,48,7
30,76379,-7,-218,998,-770,-1120,-420,-46,191,959,-364,-291,-684,862.5599976,27.20000076,32.59999847,26.89999962,0,0,0,0,0,76379,47,7
30,76701,-6,-219,999,-700,-1120,-420,-50,195,959,-366,-289,-682,862.5200195,27.20000076,32.59999847,26.89999962,0,0,0,0,0,76701,46,7
30,77044,-6,-220,998,-700,-1120,-420,-50,199,959,-375,-279,-687,862.460022,27.20000076,32.59999847,26.89999962,0,0,0,0,0,77044,47,8
30,77378,-7,-220,999,-840,-1120,-420,-54,199,971,-372,-288,-693,862.5,27.20000076,32.59999847,26.89999962,0,0,0,0,0,77378,53,8
30,77699,-6,-221,998,-840,-1120,-420,-42,195,963,-355,-300,-687,862.6199951,27.20000076,32.40000153,26.89999962,0,0,0,0,0,77699,46,8
30,78042,-6,-218,1000,-840,-1120,-420,-58,199,959,-366,-270,-693,862.3699951,27.29999924,32.40000153,26.89999962,0,0,0,0,0,78042,47,8
30,78370,-6,-219,999,-700,-1120,-420,-22,195,971,-361,-283,-693,862.4299927,27.29999924,32.40000153,26.89999962,0,0,0,0,0,78370,47,0
30,78697,-6,-219,999,-770,-1120,-420,-50,191,971,-363,-291,-693,862.4699707,27.29999924,32.59999847,26.89999962,0,0,0,0,0,78697,52,0
30,79040,-6,-220,998,-840,-1120,-420,-34,199,975,-378,-279,-699,862.539978,27.29999924,32.59999847,26.89999962,0,0,0,0,0,79040,47,6
30,79368,-7,-219,998,-770,-1190,-420,-38,199,956,-363,-297,-679,862.4699707,27.29999924,32.59999847,26.89999962,0,0,0,0,0,79368,47,6
30,79689,-6,-218,1001,-770,-1050,-420,-54,191,956,-372,-303,-696,862.5200195,27.29999924,32.59999847,26.89999962,0,0,0,0,0,79689,46,6
30,80038,-6,-219,998,-490,-1120,-420,-46,203,959,-360,-279,-691,862.5499878,27.29999924,32.59999847,26.89999962,0,0,0,0,0,80038,53,7
30,80365,-6,-222,997,-980,-1120,-420,-61,195,963,-367,-285,-687,862.4099731,27.29999924,32.59999847,26.89999962,0,0,0,0,0,80365,47,7
30,80686,-6,-220,999,-910,-1120,-350,-46,191,956,-360,-297,-681,862.4400024,27.29999924,32.5,26.89999962,0,0,0,0,0,80686,46,7
30,81029,-6,-216,1000,-980,-1050,-420,-50,199,975,-363,-268,-687,862.4699707,27.29999924,32.5,26.89999962,0,0,0,0,0,81029,47,0
30,81361,-6,-219,1000,-560,-1120,-420,-46,199,956,-367,-285,-691,862.4500122,27.29999924,32.5,26.89999962,0,0,0,0,0,81361,51,0
30,81679,-6,-221,999,-700,-1120,-420,-50,199,952,-363,-294,-688,862.460022,27.29999924,32.70000076,26.89999962,0,0,0,0,0,81679,43,0
30,82019,-7,-220,1000,-770,-1120,-420,-50,199,956,-367,-273,-691,862.4799805,27.29999924,32.70000076,26.89999962,0,0,0,0,0,82019,43,0
30,82353,-6,-218,999,-910,-1120,-420,-42,191,956,-367,-288,-685,862.5100098,27.29999924,32.70000076,26.89999962,0,0,0,0,0,82353,54,7
30,82671,-7,-218,999,-770,-1120,-420,-50,195,975,-363,-288,-684,862.5,27.29999924,32.59999847,26.89999962,0,0,0,0,0,82671,43,7
30,83014,-6,-219,998,-700,-1120,-420,-50,199,963,-360,-276,-694,862.5900269,27.29999924,32.59999847,26.89999962,0,0,0,0,0,83014,47,0
30,83338,-7,-220,998,-840,-1050,-420,-46,199,963,-375,-295,-691,862.4299927,27.29999924,32.59999847,26.89999962,0,0,0,0,0,83338,44,0
30,83657,-7,-220,999,-840,-1050,-420,-46,199,952,-369,-291,-685,862.5100098,27.29999924,32.59999847,26.89999962,0,0,0,0,0,83657,43,0
30,83996,-6,-219,999,-840,-1120,-420,-50,187,956,-366,-288,-691,862.5499878,27.29999924,32.59999847,26.89999962,0,0,0,0,0,83996,43,7
30,84325,-7,-218,999,-770,-1050,-420,-42,199,952,-370,-288,-691,862.5300293,27.29999924,32.59999847,26.89999962,0,0,0,0,0,84325,47,7
30,84644,-7,-219,999,-700,-1120,-420,-54,191,963,-361,-294,-684,862.3800049,27.29999924,32.79999924,26.89999962,0,0,0,0,0,84644,43,7
30,84983,-7,-219,998,-840,-1120,-420,-46,191,952,-367,-289,-690,862.539978,27.29999924,32.79999924,26.89999962,0,0,0,0,0,84983,43,0
30,85307,-6,-221,999,-840,-1120,-420,-58,199,959,-370,-288,-684,862.4899902,27.29999924,32.79999924,26.89999962,0,0,0,0,0,85307,44,0
30,85630,-7,-217,998,-910,-1120,-420,-50,195,963,-366,-291,-684,862.4000244,27.29999924,32.70000076,26.89999962,0,0,0,0,0,85630,46,0
30,85969,-7,-218,998,-560,-1050,-420,-54,191,963,-364,-292,-694,862.4799805,27.29999924,32.70000076,26.89999962,0,0,0,0,0,85969,43,0
30,86293,-7,-221,999,-770,-1120,-420,-46,203,956,-363,-286,-691,862.4899902,27.29999924,32.70000076,26.89999962,0,0,0,0,0,86293,43,6
30,86612,-6,-221,998,-840,-1120,-420,-42,195,971,-364,-291,-684,862.4699707,27.29999924,32.40000153,26.89999962,0,0,0,0,0,86612,43,6
30,86951,-7,-217,1000,-910,-1120,-420,-46,199,959,-363,-291,-691,862.5700073,27.29999924,32.40000153,26.89999962,0,0,0,0,0,86951,43,6
30,87273,-7,-217,999,-700,-1120,-490,-34,191,940,-361,-279,-690,862.5,27.29999924,32.40000153,26.89999962,0,0,0,0,0,87273,41,5
30,87592,-6,-220,998,-630,-1120,-420,-42,199,959,-363,-288,-685,862.5300293,27.29999924,32.5,26.89999962,0,0,0,0,0,87592,43,5
30,87931,-7,-221,998,-700,-1120,-420,-54,195,963,-363,-292,-685,862.5,27.29999924,32.5,26.89999962,0,0,0,0,0,87931,43,5
30,88255,-7,-219,999,-980,-1120,-420,-50,191,983,-367,-286,-682,862.5100098,27.29999924,32.5,26.89999962,0,0,0,0,0,88255,44,6
30,88578,-7,-217,998,-840,-1120,-420,-46,195,971,-358,-298,-678,862.460022,27.29999924,32.5,26.89999962,0,0,0,0,0,88578,46,6
30,88917,-7,-218,999,-630,-1120,-420,-54,187,975,-373,-286,-685,862.5700073,27.29999924,32.5,26.89999962,0,0,0,0,0,88917,43,6
30,89240,-7,-221,998,-630,-1120,-420,-58,203,952,-363,-289,-687,862.5300293,27.29999924,32.5,26.89999962,0,0,0,0,0,89240,44,6
30,89560,-7,-221,998,-840,-1120,-420,-46,191,956,-363,-292,-691,862.539978,27.29999924,32.29999924,26.89999962,0,0,0,0,0,89560,43,6
30,89902,-6,-219,998,-840,-1120,-420,-58,195,971,-364,-294,-685,862.6099854,27.29999924,32.29999924,26.89999962,0,0,0,0,0,89902,46,6
30,90225,-8,-218,999,-700,-1120,-420,-50,195,956,-355,-288,-693,862.6099854,27.29999924,32.29999924,26.89999962,0,0,0,0,0,90225,44,6
30,90545,-7,-218,998,-630,-1120,-420,-54,195,963,-364,-295,-694,862.4400024,27.29999924,32.40000153,26.89999962,0,0,0,0,0,90545,43,6
30,90884,-6,-220,998,-700,-1120,-420,-46,195,963,-373,-282,-693,862.4299927,27.29999924,32.40000153,26.89999962,0,0,0,0,0,90884,43,6
30,91209,-7,-220,998,-840,-1120,-420,-34,195,956,-361,-283,-684,862.4400024,27.29999924,32.40000153,26.89999962,0,0,0,0,0,91209,47,6
30,91538,-7,-218,996,-840,-1120,-420,-50,199,991,-360,-291,-690,862.5,27.29999924,32.5,26.89999962,0,0,0,0,0,91538,50,6
30,91880,-7,-217,998,-840,-1120,-420,-54,199,963,-364,-291,-682,862.3400269,27.29999924,32.5,26.89999962,0,0,0,0,0,91880,46,6
30,92205,-7,-218,999,-560,-1050,-420,-54,199,975,-361,-286,-694,862.4500122,27.29999924,32.5,26.89999962,0,0,0,0,0,92205,47,5
30,92529,-6,-219,999,-700,-1120,-490,-50,191,959,-361,-292,-676,862.3900146,27.29999924,32.5,26.89999962,0,0,0,0,0,92529,46,5
30,92877,-7,-221,998,-770,-1120,-420,-50,191,959,-384,-298,-691,862.5100098,27.29999924,31.89999962,26.89999962,0,0,0,0,0,92877,52,5
30,93204,-7,-219,999,-840,-1050,-420,-50,195,963,-370,-289,-690,862.5599976,27.29999924,31.89999962,26.89999962,0,0,0,0,0,93204,47,6
30,93528,-7,-218,998,-840,-1120,-420,-38,187,975,-367,-295,-694,862.5300293,27.29999924,31.89999962,26.89999962,0,0,0,0,0,93528,46,6
30,93870,-7,-218,999,-630,-1120,-420,-34,199,959,-364,-292,-688,862.5999756,27.29999924,31.70000076,26.89999962,0,0,0,0,0,93870,46,6
30,94201,-7,-220,999,-770,-1120,-420,-50,195,967,-363,-280,-690,862.4699707,27.29999924,31.70000076,26.89999962,0,0,0,0,0,94201,53,5
30,94525,-7,-220,998,-700,-1120,-420,-50,195,959,-367,-294,-684,862.5800171,27.29999924,31.70000076,27,0,0,0,0,0,94525,46,5
30,94867,-6,-220,1002,-840,-1050,-420,-46,191,967,-364,-294,-681,862.5300293,27.29999924,31.89999962,27,0,0,0,0,0,94867,46,5
30,95193,-6,-219,998,-840,-1120,-420,-42,199,959,-364,-289,-693,862.539978,27.29999924,31.89999962,27,0,0,0,0,0,95193,47,6
30,95522,-5,-218,1000,-770,-1050,-420,-42,195,967,-361,-294,-690,862.460022,27.29999924,31.89999962,27,0,0,0,0,0,95522,52,6
30,95864,-5,-219,999,-700,-1120,-420,-54,195,956,-372,-277,-690,862.4299927,27.29999924,31.89999962,27,0,0,0,0,0,95864,46,6
30,96190,-7,-221,998,-770,-1120,-490,-58,199,971,-366,-282,-688,862.710022,27.29999924,31.89999962,27,0,0,0,0,0,96190,47,6
30,96514,-7,-220,998,-840,-1050,-420,-54,199,963,-367,-295,-691,862.5200195,27.29999924,31.89999962,27,0,0,0,0,0,96514,46,6
30,96862,-6,-219,1000,-840,-1120,-420,-22,187,959,-364,-289,-684,862.4699707,27.29999924,31.89999962,27,0,0,0,0,0,96862,52,6
30,97188,-6,-218,1001,-700,-1120,-420,-46,195,967,-363,-292,-685,862.5900269,27.39999962,31.89999962,27,0,0,0,0,0,97188,47,6
30,97511,-7,-218,1000,-770,-1120,-420,-54,195,959,-363,-289,-696,862.5300293,27.29999924,31.89999962,27,0,0,0,0,0,97511,46,6
30,97853,-7,-219,999,-700,-1120,-420,-42,191,975,-364,-286,-682,862.4500122,27.29999924,31.70000076,27,0,0,0,0,0,97853,46,6
30,98179,-7,-220,998,-700,-1120,-420,-46,195,963,-363,-300,-690,862.4500122,27.29999924,31.70000076,27,0,0,0,0,0,98179,47,6
30,98508,-6,-219,998,-840,-1120,-420,-42,195,952,-364,-297,-684,862.4899902,27.29999924,31.70000076,27,0,0,0,0,0,98508,52,6
30,98850,-6,-218,999,-840,-1120,-420,-50,195,967,-370,-283,-685,862.5300293,27.39999962,31.79999924,26.89999962,0,0,0,0,0,98850,46,6
30,99177,-6,-218,998,-770,-1120,-420,-54,187,952,-361,-285,-691,862.6199951,27.39999962,31.79999924,26.89999962,0,0,0,0,0,99177,47,7
30,99500,-7,-219,998,-700,-1120,-420,-46,199,967,-364,-291,-687,862.4099731,27.39999962,31.79999924,26.89999962,0,0,0,0,0,99500,46,7
30,99848,-5,-220,999,-770,-1120,-420,-46,195,971,-367,-286,-688,862.4799805,27.39999962,31.89999962,27,0,0,0,0,0,99848,52,7
30,100175,-5,-220,998,-770,-1120,-420,-46,199,959,-367,-291,-681,862.5300293,27.39999962,31.89999962,27,0,0,0,0,0,100175,47,6
30,100498,-6,-219,998,-770,-1120,-420,-46,195,959,-358,-295,-685,862.5100098,27.39999962,31.89999962,27,0,0,0,0,0,100498,46,6
30,100840,-7,-217,999,-770,-1120,-420,-34,195,959,-372,-291,-688,862.5200195,27.39999962,31.79999924,27,0,0,0,0,0,100840,46,6
30,101172,-7,-218,999,-770,-1120,-420,-50,191,975,-360,-294,-688,862.5300293,27.39999962,31.79999924,27,0,0,0,0,0,101172,53,5
30,101495,-7,-218,997,-770,-1120,-420,-46,195,963,-363,-292,-679,862.5300293,27.39999962,31.79999924,27,0,0,0,0,0,101495,46,5
30,101837,-7,-220,999,-700,-1050,-420,-46,199,975,-366,-283,-693,862.4899902,27.39999962,31.79999924,27,0,0,0,0,0,101837,46,5
30,102164,-6,-219,998,-770,-1120,-420,-42,195,971,-363,-286,-691,862.5999756,27.39999962,31.79999924,27,0,0,0,0,0,102164,47,6
30,102494,-7,-219,1000,-770,-1120,-420,-50,195,967,-364,-286,-688,862.460022,27.39999962,31.79999924,27,0,0,0,0,0,102494,52,6
30,102846,-7,-219,999,-770,-1120,-420,-50,191,967,-358,-298,-681,862.4299927,27.39999962,31.70000076,27,0,0,0,0,0,102846,56,6
30,103172,-6,-218,1000,-770,-1120,-420,-50,199,967,-363,-294,-687,862.539978,27.39999962,31.70000076,27,0,0,0,0,0,103172,47,5
30,103497,-7,-218,999,-700,-1050,-420,-42,195,932,-361,-291,-682,862.4899902,27.39999962,31.70000076,27,0,0,0,0,0,103497,46,5
30,103839,-7,-218,1000,-700,-1120,-420,-50,195,975,-370,-285,-681,862.5800171,27.39999962,32,27,0,0,0,0,0,103839,46,5
30,104171,-6,-218,999,-770,-1120,-420,-38,199,971,-369,-286,-691,862.5599976,27.39999962,32,27,0,0,0,0,0,104171,53,5
30,104495,-6,-220,998,-840,-1120,-420,-46,191,956,-364,-292,-691,862.539978,27.39999962,32,27,0,0,0,0,0,104495,46,5
30,104838,-6,-219,998,-700,-1120,-420,-50,195,959,-366,-289,-687,862.4500122,27.39999962,31.79999924,27,0,0,0,0,0,104838,46,5
30,105165,-7,-219,1000,-770,-1120,-420,-46,195,971,-366,-288,-684,862.4799805,27.39999962,31.79999924,27,0,0,0,0,0,105165,47,5
30,105494,-7,-219,998,-770,-1120,-420,-50,195,967,-363,-289,-682,862.5300293,27.39999962,31.79999924,27,0,0,0,0,0,105494,52,5
30,105836,-6,-219,998,-770,-1120,-420,-46,195,956,-369,-286,-682,862.5800171,27.39999962,32,27,0,0,0,0,0,105836,46,5
30,106163,-6,-219,999,-770,-1050,-420,-58,191,967,-355,-286,-678,862.5300293,27.39999962,32,27,0,0,0,0,0,106163,47,7
30,106486,-8,-218,998,-840,-1120,-420,-54,199,967,-369,-297,-678,862.4799805,27.39999962,32,27,0,0,0,0,0,106486,46,7
30,106834,-6,-218,998,-770,-1120,-420,-42,183,959,-366,-285,-690,862.4400024,27.39999962,31.70000076,27,0,0,0,0,0,106834,52,7
30,107160,-8,-219,998,-700,-1120,-420,-50,203,963,-360,-288,-688,862.6199951,27.39999962,31.70000076,27,0,0,0,0,0,107160,47,7
30,107484,-6,-219,999,-770,-1120,-420,-38,203,967,-366,-289,-690,862.4400024,27.39999962,31.70000076,27,0,0,0,0,0,107484,46,7
30,107826,-6,-220,999,-770,-1120,-420,-50,191,975,-366,-288,-688,862.4899902,27.39999962,32,27,0,0,0,0,0,107826,46,7
30,108153,-7,-220,999,-770,-1120,-420,-54,203,948,-372,-292,-688,862.5700073,27.39999962,32,27,0,0,0,0,0,108153,47,6
30,108478,-8,-219,999,-770,-1120,-420,-50,195,959,-361,-294,-687,862.4899902,27.39999962,32,27,0,0,0,0,0,108478,49,6
30,108831,-6,-220,999,-770,-1120,-420,-42,199,975,-355,-291,-685,862.5999756,27.39999962,31.70000076,27,0,0,0,0,0,108831,57,6
30,109158,-7,-220,999,-770,-1120,-490,-46,195,971,-364,-288,-690,862.4799805,27.39999962,31.70000076,27,0,0,0,0,0,109158,47,5
30,109482,-8,-218,999,-770,-1120,-420,-42,199,967,-357,-301,-685,862.4899902,27.39999962,31.70000076,27,0,0,0,0,0,109482,47,5
30,109830,-6,-220,998,-770,-1120,-420,-50,203,956,-367,-283,-690,862.4699707,27.39999962,32,27,0,0,0,0,0,109830,52,5
30,110156,-7,-220,998,-770,-1120,-420,-50,191,959,-370,-288,-684,862.4799805,27.39999962,32,27,0,0,0,0,0,110156,47,7
30,110480,-7,-219,999,-840,-1120,-420,-50,207,967,-370,-291,-685,862.6099854,27.39999962,32,27,0,0,0,0,0,110480,46,7
30,110822,-6,-219,998,-770,-1120,-420,-54,191,963,-364,-291,-687,862.6099854,27.39999962,31.89999962,27,0,0,0,0,0,110822,46,7
30,111154,-7,-218,999,-630,-1120,-420,-42,191,948,-370,-297,-679,862.6400146,27.39999962,31.89999962,27,0,0,0,0,0,111154,53,8
30,111478,-7,-219,998,-700,-1050,-420,-50,199,952,-367,-294,-676,862.5300293,27.39999962,31.89999962,27,0,0,0,0,0,111478,46,8
30,111820,-6,-219,998,-770,-1120,-420,-54,191,959,-360,-294,-678,862.6099854,27.39999962,32.09999847,27,0,0,0,0,0,111820,46,8
30,112147,-7,-219,998,-770,-1120,-420,-50,191,952,-369,-283,-681,862.4299927,27.39999962,32.09999847,27,0,0,0,0,0,112147,47,10
30,112477,-7,-219,998,-840,-1120,-420,-58,195,975,-366,-295,-693,862.5200195,27.39999962,32.09999847,27,0,0,0,0,0,112477,52,10
30,112820,-7,-219,997,-700,-1120,-490,-42,199,967,-369,-289,-687,862.460022,27.39999962,32,27.10000038,0,0,0,0,0,112820,46,10
30,113146,-7,-218,999,-840,-1120,-420,-58,195,959,-363,-292,-687,862.460022,27.39999962,32,27.10000038,0,0,0,0,0,113146,47,8
30,113469,-7,-219,998,-700,-1120,-420,-58,195,963,-369,-289,-684,862.5,27.39999962,32,27.10000038,0,0,0,0,0,113469,46,8
30,113812,-6,-220,998,-770,-1120,-420,-54,195,956,-363,-283,-690,862.4799805,27.39999962,31.79999924,27.10000038,0,0,0,0,0,113812,46,8
30,114144,-7,-219,999,-770,-1120,-420,-50,195,963,-366,-285,-684,862.5200195,27.39999962,31.79999924,27.10000038,0,0,0,0,0,114144,53,8
30,114467,-6,-219,999,-840,-1120,-420,-50,199,967,-373,-292,-690,862.5,27.39999962,31.79999924,27.10000038,0,0,0,0,0,114467,46,8
30,114809,-5,-219,999,-770,-1120,-420,-50,195,959,-360,-292,-675,862.5499878,27.39999962,31.89999962,27.10000038,0,0,0,0,0,114809,46,8
